rxcui,og_score,og_query,rxnorm_concept,new_score,new_score_ord
1873751.0,50,caltrate calcium/d3,,0,0
483970.0,20,see palmetto and herb mixture,,0,0
217834.0,67,potassium k tab,,0,0
2056607.0,80,dorzolamide hc timolol maleate ophthalmic solution,,0,0
1251208.0,50,sutrim,Supreme,42,42
9947.0,100,sotalol hcl,sotalol,63,63
2598.0,75,chonazepam,clonazepam,90,90
217381.0,100,goody 's headache powder,,0,0
11170.0,100,verapamil,verapamil,100,100
142135.0,100,fosfomycin tromethamine,fosfomycin tromethamine,100,100
329528.0,60,amlod benazp 5.0 mg,amlodipine 5 MG,47,36
863668.0,80,tamsulosin 0.4 mg sandoz,tamsulosin hydrochloride 0.4 MG,38,54
72962.0,50,docetaxel actavis,docetaxel,52,52
9853.0,100,na,sodium,0,0
349514.0,71,celecoxib oral 400.0 mg capsule hard,celecoxib 400 MG Oral Capsule,50,36
885195.0,50,1.0 g injection,Agkistrodon piscivorus antivenin 780 UNT / Crotalus adamanteus antivenin 420 UNT / Crotalus atrox antivenin 1270 UNT / Crotalus scutulatus antivenin 5570 UNT Injection [CroFab],7,7
35296.0,50,ramipril merckle,ramipril,50,50
141928.0,75,xanex 0.5 mg,alprazolam 0.5 MG Oral Tablet [Xanax],16,21
860895.0,63,sabril 500 mg compresse rivestite oral coated tablet,vigabatrin 500 MG Oral Tablet [Sabril],23,25
373137.0,100,nystatin oral tablet,nystatin Oral Tablet,90,5
284870.0,13,solaray once daily high energy multivitamin,Solaraze,13,9
5489.0,50,hydrocodone mallinckrodt,hydrocodone,45,45
998671.0,75,clonidine transdermal 0.1 mg patch,168 HR clonidine 0.00417 MG/HR Transdermal System,32,34
11248.0,50,vitamin b1 b6 + b12,vitamin B12,52,52
8871.0,100,protionamide,prothionamide,92,92
6902.0,75,metylprednisolone,methylprednisolone,94,94
1365969.0,67,virus rubella unspecified,rubella virus,36,52
253182.0,50,unspecified insulin,"insulin, regular, human",21,26
9853.0,100,na,sodium,0,0
215838.0,75,calcium magnesium zinc capsule,,0,0
219356.0,25,pivalone,,0,0
6719.0,100,memantinum,memantine,80,80
1309791.0,67,eupatorium purpureum,Eutrochium purpureum root,56,56
1872583.0,75,dextran 40 injection ip,dextran 40 Injection,82,34
2054786.0,100,hydrocodone  tablet,,0,0
1865234.0,100,oxycodone paracetamol,,0,0
812178.0,75,multivitamin women oral tablet,,0,0
217625.0,100,hydrocortisone aloe,,0,0
203600.0,75,zyloprin,Zyloprim,75,75
862025.0,75,generic guanfacine er 4 mg oral,24 HR guanfacine 4 MG Extended Release Oral Tablet,32,22
6902.0,50,mehtylprednisolone,methylprednisolone,88,88
219134.0,50,neilmed pediamist,,0,0
9853.0,100,na,sodium,0,0
1745416.0,25,solanax tablet,solanine,42,42
758996.0,100,privigen,Privigen,87,87
691908.0,67,alpha blocker,,0,0
10831.0,67,guaifenesin sulfamethoxazole trimethoprim,sulfamethoxazole / trimethoprim,65,73
313165.0,86,sumatriptan injection 6 mg/.5ml,0.5 ML sumatriptan 12 MG/ML Injection,32,62
1427233.0,100,quinate,quinate,100,100
203144.0,100,pravastatin sodium,pravastatin sodium,100,100
2887.0,50,cosmetic topical,,0,0
1875781.0,100,yerba mate,,0,0
114972.0,75,mepro,Mepron,66,66
406050.0,100,imatinib tablet,imatinib Oral Tablet,70,20
489342.0,20,oral 15.0 gtt,,0,0
154991.0,50,renitec comp,,0,0
828529.0,100,albumin normal human serum,"albumin human, USP",50,34
1483575.0,100,inosine,inosine,100,100
215812.0,100,caladryl clear,Caladryl Clear,85,85
285108.0,100,freestyle lancet,,0,0
27169.0,50,leflunomide sandoz,leflunomide,61,61
9853.0,100,na,sodium,0,0
1597818.0,100,pasireotide,pasireotide pamoate,57,57
632997.0,43,oral 6.0 g,,0,0
153767.0,50,melaronle,Malarone,66,66
35185.0,100,quazepam,quazepam,100,100
21254.0,100,chlophedianol,chlophedianol,100,100
6470.0,75,lorazepan,lorazepam,88,88
4955.0,75,glucopyrrolate,glycopyrrolate,92,92
7052.0,33,morfina cloridrato monico,morphine,20,16
407900.0,50,peony,,0,0
308416.0,67,aspirin buf  81 mg tablet,aspirin 81 MG Delayed Release Oral Tablet,41,26
1736784.0,50,oxaliplatin intravenous 50.0 mg/m**2 solution for infusion,oxaliplatin 50 MG Injection,34,32
152490.0,50,vlatrex,Valtrex,57,57
855334.0,100,coumadin  tablet 5 mg oral,warfarin sodium 5 MG Oral Tablet [Coumadin],25,25
142002.0,43,hypromellose ophthalmic 6.0 gtt,hypromellose 5 MG/ML Ophthalmic Solution,57,17
9853.0,100,na,sodium,0,0
203105.0,100,hydrocortisone 1 ointment,hydrocortisone 0.01 MG/MG Topical Ointment,59,19
288688.0,100,integrilin,Integrilin,90,90
371525.0,67,ciprofloxacin hydrochloride oral,ciprofloxacin Oral Tablet,50,21
751616.0,38,blaston 1.0 mg tablet,nebivolol 10 MG Oral Tablet [Bystolic],28,26
11251.0,67,super b vit,vitamin B complex,11,41
388365.0,67,intravenous solution for infusion,,0,0
9853.0,100,na,sodium,0,0
9230.0,13,steroid creme dosing regiman,Reglan,14,14
1873751.0,67,citracal calcium + d3,,0,0
151827.0,50,glucophage generic,Glucophage,50,50
1654190.0,60,insulin detemir pen nightly,insulin detemir Pen Injector,75,17
352957.0,25,roxanna,Rosanil,42,42
3036.0,100,l cystine,cystine,77,77
316201.0,60,magnesium 200 mg bt,magnesium hydroxide 200 MG,46,42
372959.0,50,morphine sulfate oral 1.0 df tablet,morphine Oral Tablet,51,14
11248.0,60,vit b-12 1000 iu,vitamin B12,25,25
94794.0,50,antivom,ANTIROBE,0,0
104095.0,71,famotidine 40 mg tablet generic for pepcid,famotidine 40 MG Oral Tablet [Pepcid],52,21
1010605.0,71,buprenorphine naloxone 8?2 mg,buprenorphine 8 MG / naloxone 2 MG [Suboxone],53,46
329375.0,50,benzonatate 200 mg po tid prn,benzonatate 200 MG,55,41
1606347.0,57,metoprolol succinate oral 47.5 mg,metoprolol tartrate 37.5 MG Oral Tablet,43,35
1675726.0,50,mushroom supplement,,0,0
4821.0,25,gliptilidem,glipizide,72,72
3390.0,50,citrate de betaine monohydrate,diethylstilbestrol,16,16
813358.0,33,mk-9214,,0,0
81997.0,100,diclofenac pot,diclofenac potassium,70,70
1234346.0,25,"carbomere chauvin 0,2 gel ophtalmique",,0,0
141928.0,96,xanex oral 0.5 mg tablet,alprazolam 0.5 MG Oral Tablet [Xanax],35,48
253191.0,100,pantoprazole sodium,pantoprazole sodium,100,100
998526.0,67,fungoid tincture,miconazole nitrate 20 MG/ML Topical Solution [Fungoid],14,20
898542.0,50,erythropoietin high dose,,0,0
9853.0,100,na,sodium,0,0
787390.0,100,tapentadol,tapentadol,100,100
9552.0,75,desaril,,0,0
68446.0,75,emetrex,pemetrexed,70,70
205326.0,67,lisinopril oral 30.0 mg,lisinopril 30 MG Oral Tablet,50,28
1020025.0,54,allelock oral 5 mg tablet,cetirizine hydrochloride 10 MG Oral Tablet [Alleroff],24,20
309311.0,50,cisplatin intravenous drip 100.0 mg/m**2 solution for injection,cisplatin 1 MG/ML Injectable Solution,30,23
1008764.0,80,amylmetacresol\dichlorobenzyl alcohol\lidocaine oral,amylmetacresol / dichlorobenzyl alcohol / lidocaine,78,57
11251.0,67,vitamin complex,vitamin B complex,88,88
1049631.0,60,benadryl 25 50 mg,diphenhydramine hydrochloride 25 MG [Benadryl],23,28
42844.0,50,percocet tab,Percocet,58,58
220543.0,50,eq tussin,,0,0
197318.0,38,zoxan lp 4 mg comprime a liberation prolongee oral 4.0 tablet,albuterol 4 MG Oral Tablet,27,22
42386.0,50,cmv ivig,"immunoglobulins, intravenous",14,14
2551.0,100,ciprofloxacin hcl,ciprofloxacin,76,76
822929.0,86,amphetamine aspartate\amphetamine sulfate\dextroamphetamine saccharate\dextroamphetamine sulfate oral,amphetamine aspartate / amphetamine sulfate / dextroamphetamine saccharate / dextroamphetamine sulfate,86,47
1658667.0,50,angicor,Angidol,57,57
1241571.0,33,unspecified lipstick,,0,0
979092.0,100,hydroxychlor tab 200 mg,hydroxychloroquine sulfate 200 MG Oral Tablet,42,40
3036.0,50,costi,cystine,57,57
1235324.0,100,soothe,,0,0
2228696.0,100,levothyroxine sodium injection,,0,0
483627.0,67,emtricitabine;tenofovir;zidovudine,,0,0
220706.0,100,urso,Urso,75,75
905460.0,56,tiroxin oral 75.0 mg,levothyroxine sodium 0.075 MG Oral Capsule [Tirosint],24,26
1483746.0,31,rellvia sr oral 200 mg,naltrexone hydrochloride 50 MG Oral Tablet [ReVia],22,22
197321.0,57,alprazolam oral 1.0 df tablet,alprazolam 1 MG Oral Tablet,62,27
854235.0,78,enoxaparin 40mg/0.4ml pfs inj,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,34,28
198467.0,56,aspirin cardio 100 mg film-coated tablet,aspirin 325 MG Delayed Release Oral Tablet,40,11
4186.0,50,eufenil,eugenol,71,71
9853.0,100,na,sodium,0,0
368198.0,40,allegra or fexofenadine,fexofenadine Oral Tablet [Allegra],17,50
218003.0,75,levasin,Levsin,71,71
329444.0,60,citalopram 20 mg camber pharmace,citalopram 20 MG,43,43
71767.0,75,asverin,alverine citrate,37,37
215256.0,50,asawin,Anacin,50,50
1540053.0,100,vitamin b9,,0,0
492635.0,100,tysabri,Tysabri,85,85
17599.0,25,antoxid hc,althiazide,20,20
1666783.0,83,atropine sulfate  0.4 mg injection,,0,0
978673.0,50,artificial hip,heme iron polypeptide,14,14
288262.0,50,cirok,cinoxate,37,37
218096.0,60,chemist own low dose aspirin,,0,0
199327.0,67,metronidazole oral 400.0 mg,metronidazole 400 MG Oral Tablet,50,31
9853.0,100,na,sodium,0,0
8183.0,50,phenytoinum natricum,phenytoin,45,45
11115.0,75,cevalin,valine,57,57
203182.0,100,hydroxyzine hcl,hydroxyzine pamoate,63,36
259366.0,50,eyebright herb,eyebright preparation,57,57
1156362.0,50,liquid morphine,morphine Oral Liquid Product,25,50
1311490.0,50,zoledronsaure beta,tantalum,11,22
311985.0,75,oral 30.0 mg prolonged-release tablet,24 HR nisoldipine 30 MG Extended Release Oral Tablet,34,28
151030.0,30,momentsone furoate solution,mometasone furoate 1 MG/ML Topical Lotion,56,24
316986.0,67,topical cutaneous solution,Topical Solution,53,53
405386.0,20,poovah treatment u/v phototherapy,,0,0
9853.0,100,na,sodium,0,0
114200.0,25,sustrate,citrate,62,62
6902.0,50,methylpredinsolone,methylprednisolone,88,88
455.0,100,alcohol,,0,0
1310317.0,50,caltrate c with d,,0,0
1622.0,100,bleomycin sulfate,bleomycin,52,52
865575.0,100,toprol,Toprol,83,83
317427.0,69,methyprednisolone 4 mg do,methylprednisolone 4 MG,76,76
214317.0,100,bisoprolol-hydrochloro,bisoprolol / hydrochlorothiazide,65,65
262238.0,50,gran m300,,0,0
1551642.0,67,vit c buffer,,0,0
1306068.0,50,omidon,oxidronate,50,50
383858.0,75,entriva,Emtriva,71,71
316582.0,75,prednisone biogaran 20 mg,prednisone 20 MG,56,56
2396283.0,33,clif builder protein bar,,0,0
216653.0,75,diovanhctz,Diovan HCT,50,50
2108259.0,60,albuterol + ipratropium bromide nebuliser solution,albuterol / ipratropium Inhalation Solution,64,20
1364291.0,100,lemon,lemon extract,38,38
202941.0,50,catapress,Catapres,77,77
1112369.0,100,migragesic ida,,0,0
829647.0,75,preservistion,PreserVision,76,76
758552.0,100,intellence,Intelence,80,80
219362.0,50,prempro vitamin,,0,0
9853.0,100,na,sodium,0,0
312961.0,86,simvastatin film-coated tablet 20 mg,simvastatin 20 MG Oral Tablet,50,41
94336.0,40,tobrex eye ointment,tobramycin Ophthalmic Ointment [Tobrex],33,25
3339.0,100,cinchocaine,dibucaine,54,54
381041.0,60,isosorbide mononitrate oral 50.0 mg,isosorbide mononitrate 50 MG,74,68
203563.0,75,citro,Cipro,60,60
2283546.0,21,topical 1.0 df cream,cholecalciferol 0.095 MG / folic acid 1 MG Oral Tablet,24,20
1174854.0,40,ass ct oral,Aldex CT Oral Product,23,23
1866684.0,33,mln0128,,0,0
379167.0,60,dextromethorphan hydrobromide\doxylamine succinate oral,dextromethorphan / doxylamine Oral Solution,50,29
220211.0,50,tenidon,Tencon,57,57
4278.0,75,famatidine,famotidine,90,90
857700.0,30,diclofenac 1.16 pct,diclofenac sodium 15 MG/ML Topical Solution,37,30
19711.0,50,amox+ac clav alm,amoxicillin / clavulanate,40,32
11248.0,75,cyanacobalamin,vitamin B12,7,28
486813.0,100,selenium,,0,0
261472.0,100,cenestin,,0,0
40790.0,50,blind pantoprazole,pantoprazole,66,66
89905.0,67,complete multi-vitamin,,0,0
892246.0,67,levothyroxine sodium oral 100.0 mg,levothyroxine sodium 0.1 MG Oral Tablet,58,35
1313976.0,17,unspecifie magistal formulation,myristate,19,19
205323.0,75,celexib oral 200.0 mg capsule,celecoxib 200 MG Oral Capsule,48,37
9853.0,100,na,sodium,0,0
215830.0,100,calcium carbonate-vitamin d,,0,0
1049641.0,75,oxycodone?acetaminophen 7.5?325 mg,acetaminophen 325 MG / oxycodone hydrochloride 7.5 MG [Percocet],21,29
330403.0,60,sumatriptan-hexal 100 mg filmtabletten,sumatriptan 100 MG,42,42
312837.0,100,rizatriptan 10 mg odt tablet,rizatriptan 10 MG Disintegrating Oral Tablet,52,29
616275.0,100,sunitinib malate,sunitinib malate,100,100
1098413.0,100,vandetanib,vandetanib,100,100
3384.0,25,carbabenzine,diethylcarbamazine,44,44
1998419.0,14,smartypant adult,,0,0
220774.0,100,ventolin + nebule,,0,0
153239.0,50,nasacort allergy,Nasacort,43,43
314665.0,25,cpap therapy w/nasal pillow mask,,0,0
1164845.0,100,testosterone topical,testosterone Topical Product,67,17
8640.0,100,prednisone,prednisone,100,100
1546205.0,50,hirudoid,hirudin,75,75
155137.0,100,sertraline hydrochloride,sertraline hydrochloride,100,100
1418.0,100,benzoyl peroxide,benzoyl peroxide,100,100
325887.0,100,micafungin,micafungin,100,100
9853.0,100,na,sodium,0,0
6851.0,25,metatrexan,methotrexate,66,66
4230.0,100,eye drop,,0,0
1424174.0,100,radium chloride ra-223,radium chloride Ra-223,95,36
1362780.0,100,syrpalta,,0,0
6574.0,100,magnesium b6,magnesium,75,75
313782.0,17,tylex,acetaminophen 325 MG Oral Tablet,9,6
237388.0,60,potassium chloride crystal cr,,0,0
310431.0,80,gabapentine pch 300 mg cap,gabapentin 300 MG Oral Capsule,46,30
1008142.0,60,acetaminophen\ascorbic acid  capsule,acetaminophen / ascorbic acid / eucalyptol,73,54
285151.0,75,heplock,Conium maculatum preparation,7,7
1738585.0,100,hydrocortisone injection,hydrocortisone Injection,95,25
203347.0,50,loftan,,0,0
,0,brendinin,,0,0
9143.0,100,ranitidine hcl,ranitidine,71,71
9853.0,100,na,sodium,0,0
1101096.0,100,centrum silver ultra men,,0,0
724239.0,100,allerx,,0,0
810072.0,50,topraz,Toviaz,50,50
,0,pyrethiapromethazine hydrochloride oral 50 mg tablet,,0,0
1372723.0,33,novolin ge lente,Novolin,37,37
25033.0,100,cefixime,cefixime,100,100
1008145.0,75,emtricitabine + tenofovir disoproxil sandoz,emtricitabine / tenofovir disoproxil,81,81
1437794.0,100,calcium 600 + d plus mineral,,0,0
36567.0,75,simvatatine,simvastatin,81,81
202585.0,50,klonopin remeven,Klonopin,43,43
92105.0,100,centrum silver,,0,0
1919513.0,38,durvalumab intravenous 750.0 mg,,0,0
372651.0,67,losartan tablet,losartan Oral Tablet,70,20
153791.0,57,risperidone oral 6.0 mg solution,risperidone 6 MG Oral Tablet,46,34
9863.0,67,mucoclear sodium chloride,sodium chloride,60,60
891815.0,67,preservision tablet,ascorbic acid 113 MG / beta carotene 7160 MG / cuprous oxide 0.4 MG / dl-alpha tocopheryl acetate 100 UNT / zinc oxide 17.4 MG Oral Tablet [PreserVision],9,11
2261155.0,11,spiron 50 mg film-coated tablet oral 50.0,,0,0
198058.0,67,oxazepam  15.0 mg tablet,oxazepam 15 MG Oral Tablet,65,19
235743.0,100,metformin hydrochloride,metformin hydrochloride,100,100
1312602.0,50,hydroxychior,hydroxycitric acid,50,50
1241571.0,50,unspecified,,0,0
9853.0,100,na,sodium,0,0
8536.0,67,polimixina b polymyxin,polymyxin B,36,45
203114.0,100,amiodarone,amiodarone hydrochloride,41,41
212682.0,38,mentholatum pain relief muscle rub topical,,0,0
9853.0,100,na,sodium,0,0
337521.0,75,alvastin,Avastin,75,75
11423.0,67,nystatin-zinc oxide,zinc oxide,52,21
,0,topical,,0,0
6585.0,50,magnesium sulfate 50 nacl,magnesium sulfate,68,68
74169.0,100,piperacillin/tazobactam,piperacillin / tazobactam,92,88
373585.0,100,prednisone tab,prednisone Oral Tablet,59,27
9853.0,100,na,sodium,0,0
310325.0,83,ferrous sulfate 325 oral tablet,ferrous sulfate 325 MG Oral Tablet,85,26
351621.0,80,flax seed oil capsule,,0,0
379040.0,75,nicotine oral compress lozenge,nicotine Oral Lozenge,63,36
406077.0,75,isotretinoin 30 mg teva,isotretinoin 30 MG,69,52
315210.0,71,normal saline solution 0.9 sodium chloride,,0,0
215401.0,100,aristocort topical,,0,0
1223.0,100,atropine sulfate,atropine,50,50
9853.0,100,na,sodium,0,0
262418.0,17,decline long list,Altace,5,11
203114.0,50,zydus amiodarone,amiodarone hydrochloride,20,54
2047299.0,100,anaplex hd,,0,0
1737744.0,45,dexiron dexibuprofen  1.0 df solution for injection,500 ML lidocaine hydrochloride 4 MG/ML Injection,25,17
370542.0,100,albuterol tablet,albuterol Oral Tablet,71,23
9853.0,100,na,sodium,0,0
1549827.0,100,oritavancin diphosphate,oritavancin diphosphate,100,100
1241571.0,33,unspecified ingredient,,0,0
9853.0,100,na,sodium,0,0
9853.0,100,na,sodium,0,0
1100076.0,50,zytegra,Zytiga,57,57
202991.0,50,spironolactone lasix,Lasix,20,20
2181662.0,100,cefazolin injection,,0,0
1604410.0,100,metamucil plus calcium,,0,0
1040032.0,100,latuda,Latuda,83,83
29950.0,50,celocurine,metocurine,80,80
353138.0,40,5 hour energy drink,,0,0
71486.0,100,dietary supplement,,0,0
828320.0,83,cyclobenzaprine oral 5.0 mg tablet,cyclobenzaprine hydrochloride 5 MG Oral Tablet,58,41
632025.0,50,tenofovir oral,tenofovir disoproxil Oral Tablet,43,40
203195.0,100,phenoxymethylpenicillin potassium,penicillin V potassium,54,60
668661.0,75,papaya enzyme with chlorophyll tablet,,0,0
668366.0,71,fentanyl citrate buccal 6.0 df tablet,fentanyl 0.6 MG Buccal Tablet,56,48
1484916.0,80,sofosbuvir oral 400 mg,sofosbuvir 400 MG Oral Tablet,51,65
258337.0,100,triamteren + hctz,hydrochlorothiazide / triamterene,15,48
858813.0,80,enalapril 5.0 mg tablet,enalapril maleate 5 MG Oral Tablet,52,38
643733.0,75,levofloxacin?d5w,,0,0
8703.0,50,fenfribrate,fenofibrate,81,81
2054353.0,67,nicotinamide /pyridoxine tablet,,0,0
2054293.0,100,vitamin d supplement,,0,0
4556.0,50,framycetin eyedrop,framycetin,55,55
89905.0,50,multivitamin child,,0,0
1546007.0,100,cidofovir anhydrous,cidofovir anhydrous,100,100
9853.0,100,na,sodium,0,0
2389840.0,100,viltolarsen,viltolarsen,100,100
282355.0,100,atrasentan hydrochloride,,0,0
637330.0,33,fecal transplant,,0,0
11170.0,100,verapamil hydrochloride,verapamil,39,39
314975.0,27,dexpanthenol w/senna spp fruit oral 15.0 ml syrup,,0,0
359228.0,50,azathioprine sodium oral 100.0 mg unk,azathioprine 100 MG Oral Tablet,48,24
152318.0,75,risterdal,Risperdal,77,77
1363030.0,100,propanediol,"1,3-propanediol",73,73
25025.0,100,finasterider,finasteride,91,91
836377.0,43,epirubicin hcl 10mg/5ml hospira,epirubicin hydrochloride 2 MG/ML,40,46
1426842.0,75,human immunoglbulin,"immunoglobulin A, human",30,82
72260.0,67,perindopril teva erbumine,perindopril erbumine,80,80
245135.0,56,fentanyl respiratory 50.0 ug transdermal patch,72 HR fentanyl 0.05 MG/HR Transdermal System,34,28
58328.0,100,zoladex,Zoladex,85,85
23663.0,100,doxycycline,doxycycline hyclate,57,57
21116.0,25,biocalyptol,eucalyptol,72,72
1311563.0,50,pentagin,pentane,62,62
692986.0,67,estrogen-methyltestos f,,0,0
9853.0,100,na,sodium,0,0
835486.0,50,apluzin,Aplenzin,62,62
198051.0,70,omeprazol cuve oral 20.0 mg gastro-resistant capsule hard,omeprazole 20 MG Delayed Release Oral Capsule,38,42
152975.0,50,micranil,Micanol,62,62
11253.0,67,vitamin d-1000,vitamin D,57,57
331483.0,60,temozolomide 250 mg accord healthcare,temozolomide 250 MG,45,45
340262.0,50,prune juice,prune preparation,41,41
483439.0,43,pregabalin krka 150 mg h?r hylki,pregabalin 150 MG,46,46
,0,oral,,0,0
284799.0,100,nexium,Nexium,83,83
34372.0,100,prednisolone valerate acetate,prednisolone acetate,68,68
730862.0,100,azor,Azor,75,75
72625.0,100,duloxetina,duloxetine,90,90
901222.0,67,nutrineal pd4 with 1.1 amino acid,,0,0
1368128.0,25,amlopedine,amylopectin,63,63
236916.0,100,ibandronate sodium,ibandronate sodium,100,100
220606.0,33,40 cream ultram,Ultram,33,33
7934.0,25,amolopidine,paromomycin,36,36
391980.0,67,nifedipine tab 30 mg cc,nifedipine 30 MG Oral Tablet,46,39
134413.0,100,pentosan polysulfate sodium,pentosan polysulphate sodium,92,92
1374.0,50,seravite,benserazide,54,54
1114883.0,75,turmeric curcuma longa,turmeric extract,45,45
315557.0,92,capacitabine 150 mg,capecitabine 150 MG,84,63
833217.0,100,diltiazem tab 30 mg,diltiazem hydrochloride 30 MG Oral Tablet,34,31
349208.0,100,sirolimus 1 mg tab,sirolimus 1 MG Oral Tablet,57,30
1312086.0,33,core peak tea,triethanolamine lactate,17,21
310385.0,83,fluoxetine hydrochloride oral 20.0 mg capsule,fluoxetine 20 MG Oral Capsule,48,31
701411.0,32,ribatrel oral 200.0 mg,ribavirin 400 MG Oral Tablet [RibaTab],28,28
215209.0,100,ami-tex,,0,0
1806253.0,50,clonidine transdermal patch,clonidine Transdermal System,78,10
2051428.0,70,valproate sodium oral 1000.0 mg prolonged-release tablet,,0,0
859424.0,80,rosuvastatin tablet 5 mg,rosuvastatin calcium 5 MG Oral Tablet,45,29
693500.0,50,pro d3,,0,0
315989.0,100,glyburide  2.5 mg,glyburide 2.5 MG,82,58
29046.0,100,lisinopril,lisinopril,100,100
197.0,50,acetylcysteine bruistablet,acetylcysteine,53,53
381044.0,67,isosorbide mononitrate 60,isosorbide mononitrate 60 MG,89,89
323828.0,100,rosuvastat with calcium,rosuvastatin calcium,82,82
10831.0,100,sulfamethoxazole\trimethoprim,sulfamethoxazole / trimethoprim,90,90
9801.0,50,xeplion,Zonalon,28,28
814657.0,100,acetaminophen caffeine citrate codeine phosphate,acetaminophen / caffeine / codeine,60,54
