rxcui,og_score,og_query,rxnorm_concept
1193349.0,69,jakati 20 mg,ruxolitinib 20 MG Oral Tablet [Jakafi]
58930.0,100,zyrtec,Zyrtec
863669.0,83,tamsulosin oral 0.4 mg,tamsulosin hydrochloride 0.4 MG Oral Capsule
607583.0,50,apidra insulina,Apidra
9143.0,75,ranitridine,ranitidine
32592.0,100,oxaliplatin,oxaliplatin
2058882.0,56,gemcitabine hydrochloride intravenous 1600 mg concentrate for solution infusion,160 ML gemcitabine 10 MG/ML Injection
1100075.0,100,abiraterone acetate 250 mg tab,abiraterone acetate 250 MG Oral Tablet
2003220.0,50,formulation,<NA>
4278.0,100,famotidine,famotidine
9874.0,100,sodium fusidate,fusidate sodium
218043.0,33,maintenance medium,<NA>
314234.0,50,oral 1.0 g,sucralfate 1000 MG Oral Tablet
1310545.0,33,potassium salt of porphyrinic compound,acesulfame potassium
855350.0,56,loxoprofen sodium oral 60.0 mg tablet,warfarin sodium 0.5 MG Oral Tablet
236344.0,50,serenoa c,saw palmetto extract
142283.0,67,pancreatic digestive enzyme,<NA>
313571.0,80,vancomycin capsule usp 250 mg,vancomycin 250 MG Oral Capsule
70028.0,50,ensure supplement,<NA>
151195.0,100,atenolol-chlorthalidone,atenolol / chlorthalidone
370635.0,100,hydrochlorothiazide  tablet,hydrochlorothiazide Oral Tablet
54251.0,100,oxybutynin chloride,oxybutynin chloride
313583.0,70,venlafaxine hydrochloride oral 37.5 mg prolonged-release capsule hard,24 HR venlafaxine 37.5 MG Extended Release Oral Capsule
1941242.0,45,avobenzone\octocrylene\oxybenzone topical cutaneous spray solution,<NA>
6835.0,50,thiamazole methimazole,methimazole
491666.0,25,lordycep,Lorcet
371578.0,67,clonazepam oral,clonazepam Oral Solution
1730679.0,30,mega red-omega 300 mg,<NA>
91101.0,38,acetylsaliycylic acid,acetyl salicylate
11253.0,67,ca vit d,vitamin D
1652835.0,50,imogen,Imogam
2109620.0,62,diphtheria and tetanus toxoid acellular pertussis adsorb inactivate poliovirus haemophilus b conjugate hepatitis virus vaccine intramuscular 1 df suspension for injection,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine 0.006 MG/ML / hepatitis B surface antigen vaccine 0.02 MG/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Vaxelis]"
834235.0,100,febuxostat 40 mg tablet,febuxostat 40 MG Oral Tablet
372196.0,100,fexofenadine hydrochloride oral tablet,fexofenadine Oral Tablet
29046.0,100,lisinopril,lisinopril
104895.0,57,generic for zofran oral 4.0 mg,ondansetron 4 MG Oral Tablet [Zofran]
388614.0,67,prisma  capsule hard,<NA>
904457.0,60,pravastatin sodium 5 mg,pravastatin sodium 10 MG
47610.0,100,calcium alginate,calcium alginate
2054377.0,75,amoxicillin/potassium clavulanate,<NA>
1539837.0,50,unspecified med,<NA>
562724.0,25,subcutaneous 34 iu,follitropin alfa 75 UNT Injection
165516.0,67,fludrocortisone acetate teva,fludrocortisone acetate
9853.0,100,na,sodium
784126.0,33,kabitwin peri,Peri-Colace Reformulated Feb 2008
285018.0,57,lantus solostar 100/ml injection,insulin glargine 100 UNT/ML Injectable Solution [Lantus]
32613.0,100,oxaprozin,oxaprozin
562501.0,46,potassium sodium dehydroandrographolide succinate intravenous drip 60.0 mg powder for injection,epoprostenol 0.5 MG Injection
1486425.0,50,candesartan cilexetil/amlodipine besilate,<NA>
,0,bilaska,<NA>
665044.0,63,sitagliptin phosphate oral film-coated tablet,sitagliptin 50 MG Oral Tablet [Januvia]
36387.0,100,senna glycoside,"sennosides, USP"
198741.0,86,magnesium oxide oral 400.0 mg tablet,magnesium oxide 400 MG Oral Tablet
373859.0,67,jamp sennoside tablet,"sennosides, USP Oral Tablet"
1864089.0,100,guaifenesin/pseudoephedrine er,<NA>
1368939.0,43,bayer contour glucose monitor,<NA>
,0,kardegic,<NA>
193930.0,100,extra strength excedrin,<NA>
1429269.0,100,other psychostimulant and nootropic,<NA>
310351.0,31,endoxan 200 mg poudre pour solution injectable,floxuridine 500 MG Injection
606807.0,50,lactobacillus extra strength,<NA>
218615.0,67,saline nasal spr,<NA>
435.0,50,albuterol pump,albuterol
214199.0,67,albuterol sulfate\ipratropium bromide respiratory,albuterol / ipratropium
72962.0,50,docetaxel nc,docetaxel
,0,mik665,<NA>
197.0,100,acetylcysteine,acetylcysteine
358545.0,67,budesonide respiratory 0.5 mg,budesonide 0.5 MG/ML
218154.0,75,maalox antacid with anti?gas,<NA>
5487.0,100,hydrochlorothiazide,hydrochlorothiazide
9863.0,50,sodium chloride/ normal saline,sodium chloride
2058184.0,50,fish oil/vitamine d3,<NA>
2045371.0,33,thc/cbd cartridge,cannabidiol
83818.0,75,lrbesartan,irbesartan
373148.0,67,ondansetron sublingual tablet,ondansetron Oral Tablet
1596450.0,100,gentamicin,gentamicin
542930.0,100,lohist?d,<NA>
218488.0,100,multivitamin with mineral,<NA>
4055.0,75,erythomycin,erythromycin estolate
57330.0,8,transilane plantago ovata,tranilast
669367.0,100,azo cranberry,<NA>
213263.0,80,lotemax 0.5 susp,loteprednol etabonate 5 MG/ML Ophthalmic Suspension [Lotemax]
838543.0,86,fish oil supplement oral 1200 mg capsule,<NA>
9853.0,100,na,sodium
9853.0,100,na,sodium
11177.0,25,verse iv 1 mg,<NA>
2396.0,75,chlorothazide,chlorothiazide
1797118.0,50,90y-dotatate,dotatate
1049696.0,67,oxycodone hydrochloride oral 5.0 mg,oxycodone hydrochloride 5 MG Oral Capsule
10962.0,88,l-tyroxin,tyrosine
1607643.0,67,toujeo solostar insulin,<NA>
18346.0,50,neuro-as,artesunate
991056.0,80,theraflu flu + sore throat,<NA>
35296.0,100,ramipril,ramipril
29421.0,50,gaba-methylcobalamin,mecobalamin
1110803.0,50,tranemic,Trianex
315519.0,100,calcium carbonate 600 mg,calcium carbonate 600 MG
202433.0,100,tylenol,Tylenol
700402.0,100,tekturna,Tekturna
1593418.0,100,deblitane,<NA>
21245.0,67,clobetasol emolient,clobetasol propionate
1666559.0,75,sulfur hexafluoride microsphere inj,<NA>
905024.0,80,risedronate tab 35 mg,risedronate sodium 35 MG Oral Tablet
262123.0,50,iacall,Icar
153889.0,100,singulair,Singulair
1191.0,100,aspirin ec,aspirin
196487.0,50,pulmicort ampule,Pulmicort
236474.0,75,fexifenadine,fexofenadine hydrochloride
1734683.0,50,ertapenem 1gm merck,ertapenem 1000 MG Injection
1798453.0,36,blopress 16 mg/12.5 mg oral 1 df,acetaminophen 500 MG / dexbrompheniramine maleate 1 MG Oral Tablet
2670.0,75,cedrin,codeine
9997.0,75,spiromlactone,spironolactone
2054436.0,75,montelukast sodium tablet usp,<NA>
594629.0,50,xanadine,Xenazine
319818.0,50,astragalus complex,Astragalus preparation
818996.0,75,estramon estradiol,estradiol / estrone
266856.0,100,valproate semisodium,divalproex sodium
1801295.0,83,klor-con m20 er,Microencapsulated potassium chloride 20 MEQ Extended Release Oral Tablet [Klor-Con]
218557.0,50,novotwist n/a,<NA>
92103.0,50,centrum man,<NA>
2277293.0,33,a whole bunch of medication,<NA>
1153815.0,67,bezafibrate oral,bezafibrate Oral Product
1048452.0,67,oral 5 g granule,colestipol hydrochloride 5000 MG Granules for Oral Suspension [Colestid]
9853.0,100,na,sodium
2059622.0,100,metformin hcl powder,<NA>
6064.0,14,ibuprofeno cinfa 600 mg comprimido recubierto con pelicula efg 40,isotretinoin
1812425.0,63,topiramate er 50 mg nightly,Sprinkle 24 HR topiramate 50 MG Extended Release Oral Capsule
5021.0,100,griseofulvin,griseofulvin
221176.0,50,sulfamethoxate/trimethoprim,trimethoprim sulfate
215537.0,86,bacitracin zinc\neomycin sulfate\polymyxin b sulfate,<NA>
452820.0,75,prednisolone 10.0 mg,prednisolone 10 MG
308403.0,46,bayaspirin gastro-resistant tablet,aspirin 165 MG Delayed Release Oral Tablet
194881.0,100,brinzolamide,brinzolamide
9853.0,100,na,sodium
9853.0,100,na,sodium
36709.0,67,dexamethasondexamethasone sodium phosphate,sodium phosphate
596843.0,45,lansoprazole oral 1.0 df gastro-resistant capsule hard,lansoprazole 15 MG Delayed Release Oral Capsule
1487360.0,83,glatiramer acetate 40mg/ml mylan,glatiramer acetate 40 MG/ML
631855.0,38,tiolin complex oral,choline Oral Gel
693221.0,25,site not specify,<NA>
5487.0,75,hydiochlorothiazide,hydrochlorothiazide
860975.0,88,metformin er 500 mg tab amn oral,24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet
495430.0,100,truvada,Truvada
469967.0,50,levatan,Levulan
328622.0,57,tobramycin 40mg/ml mdv 2ml,tobramycin 40 MG/ML
1265459.0,40,r-0 refresh ophthalmic,<NA>
9853.0,100,na,sodium
618771.0,67,gamma?aminobutyric acid,gamma-aminobutyrate
489409.0,33,albumin 25 g infusion,<NA>
617768.0,44,amitizia 24mcg,lubiprostone 0.024 MG Oral Capsule [Amitiza]
2184116.0,50,amlodipine-benazep,amlodipine benzoate
617312.0,67,atorvastatin oral 5 mg film-coated tablet,atorvastatin 10 MG Oral Tablet
594040.0,88,diphendoxylate/atropine,atropine / diphenoxylate
1429329.0,100,other,<NA>
40048.0,100,carboplatin,carboplatin
855318.0,67,warfarin 3 mg taro,warfarin sodium 3 MG Oral Tablet
9853.0,100,na,sodium
,0,unk,<NA>
539507.0,50,zafin,<NA>
1187868.0,67,ventoline inhalation,Ventolin Inhalant Product
612.0,67,colloidal aluminium hydroxide,aluminum hydroxide
1992303.0,56,timolol maleate ophthalmic 1 gtt eye drop solution,12 HR timolol 5 MG/ML Ophthalmic Solution
345818.0,50,gabapentin 300 mg alkem lab limit,gabapentin 300 MG
9853.0,100,na,sodium
308979.0,67,carbamazepine oral 200.0 mg,carbamazepine 200 MG Oral Tablet
28697.0,50,libron,Librax
198197.0,63,benzylhydrochlorothiazide\reserpine oral 0.5 mg tablet,reserpine 0.25 MG Oral Tablet
36669.0,13,nuberol forte,sobrerol
391937.0,63,lamina?g oral 20 ml solution,lactulose 667 MG/ML Oral Solution
180674.0,100,geritol,<NA>
844227.0,50,myslee,Muse
1370489.0,75,metoprolol succinate 25.0 mg,metoprolol succinate 25 MG
196468.0,75,zoman,Cardura
1310171.0,100,gadolinium in,gadolinium
82122.0,50,levofloxacin bin,levofloxacin
245134.0,43,transdermal 25 ug,72 HR fentanyl 0.025 MG/HR Transdermal System
1091620.0,88,matim la,Matzim
1182882.0,33,walgreen eyelid relief product,Ora Relief Mucosal Product
1193326.0,100,ruxolitinib,ruxolitinib
9853.0,100,na,sodium
198440.0,57,paracetamol mepha lactab 500 mg tablet,acetaminophen 500 MG Oral Tablet
1008463.0,67,metoprolol tartrate;nifedipine,metoprolol / nifedipine
72210.0,100,accupril,Accupril
519.0,25,alopurinol tab 300 mg,allopurinol
331055.0,60,amoxicillin\clavulanate potassium 1000 mg,amoxicillin 1000 MG
331495.0,75,bexarotene 75 mg mylan,bexarotene 75 MG
197658.0,80,estradiol 1.0 mg tablet,estradiol 1 MG Oral Tablet
3289.0,100,dex,dextromethorphan
820.0,100,anethol trithione,anethole trithione
574983.0,60,nexium  40.0 mg,esomeprazole 40 MG [Nexium]
217134.0,25,fludex lp,Flarex
1729710.0,44,remifentanil hydrochloride intravenous drip 0.8 mg injection,remifentanil 5 MG Injection
15996.0,75,mirtazapime,mirtazapine
236991.0,100,clopidogrel,clopidogrel bisulfate
107999.0,100,cetrimide;chlorhexidine gluconate,cetrimide / chlorhexidine
219740.0,100,roxicodone,Roxicodone
6802.0,75,metamucid,Metamucil
856456.0,100,propranolol 20 mg,propranolol hydrochloride 20 MG
1797862.0,50,fluinsolide nasal spray,flunisolide Metered Dose Nasal Spray
26225.0,100,onda,ondansetron
,0,tablet,<NA>
216747.0,100,dristan sinus,<NA>
221095.0,50,enoxapariona sodica,enoxaparin sodium
8591.0,50,potassium chloride ethylcellulose microencapsulat,potassium chloride
891301.0,67,mucinex tab extend release,12 HR guaifenesin 600 MG Extended Release Oral Tablet [Mucinex]
2388169.0,100,advil cold and sinus,<NA>
628036.0,100,gelatin sponge absorbable,<NA>
791977.0,33,biso comp,<NA>
220111.0,40,unspecified pain medication stop,<NA>
7646.0,100,omeprazole,omeprazole
39937.0,100,zinc chloride,zinc chloride
1663181.0,100,paclitaxel  injection,paclitaxel Injection
203769.0,75,femera,Femara
1044929.0,50,neutrapo,NeutrapHor
284635.0,50,propionate de fluticasone/xinafoate salmeterol,fluticasone / salmeterol
1088211.0,40,fiber adult gummie,<NA>
369097.0,60,propo-n/apap oral tablet,acetaminophen Oral Tablet
1028612.0,60,neurotropin cyanocobalamin + lidocaine hcl pyridoxine thiamin,pyridoxine / thiamine / vitamin B12
200801.0,60,lasix 500 mg tablet,furosemide 20 MG Oral Tablet [Lasix]
212033.0,55,calcium acetate\magnesium carbonate oral 435.0 mg tablet,aspirin 325 MG Oral Tablet
9853.0,100,na,sodium
2050649.0,75,diclofenac sodium  gel,<NA>
214622.0,75,moexipr/hctz,hydrochlorothiazide / moexipril
1807125.0,60,bacopa monnieri whole\geranium\rauwolfia,Bacopa monniera whole extract
89905.0,50,multivitamin n,<NA>
991603.0,50,alostat,Miostat
411.0,33,pro-air prilosec,air
1095516.0,75,allegra allergy children,<NA>
9853.0,100,na,sodium
378092.0,100,lactulose  oral solution,lactulose Oral Solution
723.0,50,amoxicillin arrow,amoxicillin
723832.0,50,glucosamine hydrochloride w/methylsulfonylmet oral 1500.0 mg,glucosamine hydrochloride 1500 MG Oral Tablet
350654.0,100,aripiprazole 15 mg,aripiprazole 15 MG
6308.0,75,leucon,leucine
9853.0,100,na,sodium
57258.0,25,tizanadrene,tizanidine
59161.0,100,brivudin,brivudine
862019.0,63,guanfacine er 3 mg actavis,24 HR guanfacine 3 MG Extended Release Oral Tablet
2105823.0,100,gilteritinib fumarate,gilteritinib fumarate
71974.0,50,demadex torasemide,Demadex
2361300.0,100,tukysa 50 mg tablet,tucatinib 50 MG Oral Tablet [Tukysa]
567115.0,56,sinvacor 20 mg,lovastatin 20 MG [Mevacor]
329299.0,100,atorvastatin 80 mg,atorvastatin 80 MG
2054373.0,100,acetaminophen\pseudoephedrine hydrochloride  tablet,<NA>
9853.0,100,na,sodium
1649990.0,67,doxycycline oral 100.0 mg,doxycycline monohydrate 100 MG Oral Capsule
1358763.0,71,ethinyl estradiol\ferrous fumarate\norethindrone acetate oral 1 mg tablet,{21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack
206714.0,85,perselin tablet 25 mg oral,dipyridamole 25 MG Oral Tablet [Persantine]
202433.0,100,tylenol,Tylenol
992153.0,67,methenamine 1 gram tablet,methenamine mandelate 1000 MG Oral Tablet
349200.0,100,valsartan tablet 320 mg,valsartan 320 MG Oral Tablet
214199.0,67,ipratropium br + albuterol,albuterol / ipratropium
192255.0,100,ortho tri-cyclen,<NA>
274783.0,75,glarginin insulin,insulin glargine
3992.0,100,epinefrina,epinephrine
1294588.0,50,olanzapin basic,olanzapine pamoate
155137.0,100,sertraline,sertraline hydrochloride
214183.0,88,oxycodone-acetaminoophen,acetaminophen / oxycodone
805462.0,80,xenazine oral 25 mg,tetrabenazine 25 MG Oral Tablet [Xenazine]
2054296.0,40,vitamin supplement over the counter,<NA>
352866.0,60,verapamil er pm,<NA>
,0,cream,<NA>
405382.0,100,uremol hc,<NA>
895461.0,22,calcio levofolinato teva 25 mg polvere per soluzione iniettabile solution for injection,silver maple pollen extract 100 MG/ML Injectable Solution
214223.0,58,amlodipine besylate-benzepril,amlodipine / benazepril
1745114.0,42,subcutaneous 4000 iu solution for injection in pre-filled syringe,1 ML ixekizumab 80 MG/ML Prefilled Syringe [Taltz]
215851.0,50,caltrate 500 plus d3,<NA>
835919.0,57,cyclosporine oral 300.0 mg capsule,"cyclosporine, modified 10 MG Oral Capsule"
151185.0,100,isoket,<NA>
724851.0,100,salbutamol sulfate/ipratropium bromide,<NA>
861512.0,80,clobetasol propionate spray 0.05,clobetasol propionate 0.5 MG/ML Topical Spray
218023.0,100,lioresal intrathecal,<NA>
1358182.0,25,tevabone,polytetrafluoroethylene
284799.0,100,nexium,Nexium
22759.0,50,diaceron,diacetylrhein
2394936.0,100,pralsetinib,pralsetinib
199206.0,67,riluzol actavis  50.0 mg film-coated tablet,riluzole 50 MG Oral Tablet
1153954.0,100,desipramine hydrochloride  pill,desipramine Pill
72962.0,50,docetaxel sanofi,docetaxel
596843.0,67,lansoprazole oral 15.0 mg,lansoprazole 15 MG Delayed Release Oral Capsule
349200.0,78,hydrochlorothiazide\valsartan oral 320.0 mg film-coated tablet,valsartan 320 MG Oral Tablet
318224.0,50,forlax,flaxseed extract
337525.0,100,erlotinib,erlotinib
46967.0,100,beractant,beractant
197517.0,80,apo clarithromycin 500 mg tablet,clarithromycin 500 MG Oral Tablet
9853.0,100,na,sodium
369381.0,20,lomotil 1 tab four time daily prn,atropine / diphenoxylate Oral Tablet [Lomotil]
604298.0,40,joint formula vitamin,<NA>
3423.0,100,hydromorphone hcl,hydromorphone
202490.0,100,nuprin,<NA>
197805.0,83,ibuprofen  oral 400 mg chewable tablet,ibuprofen 400 MG Oral Tablet
253191.0,100,pantoprazole sodium,pantoprazole sodium
4083.0,100,estradiol,estradiol
203114.0,50,aiodorone,amiodarone hydrochloride
212033.0,67,aspirin oral 325.0 mg,aspirin 325 MG Oral Tablet
82110.0,50,tramadol hydrochloride tabelt,tramadol hydrochloride
313096.0,80,spironolactone  25.0 mg tablet,spironolactone 25 MG Oral Tablet
92103.0,100,centrum,<NA>
836642.0,50,edular,Edluar
597772.0,86,deferasirox tab for oral susp 500 mg actavis,deferasirox 500 MG Tablet for Oral Suspension
2054807.0,60,losartan potassium w/hctz,<NA>
476809.0,60,mirtazapine oral 1.5 df film-coated tablet,mirtazapine 7.5 MG Oral Tablet
371104.0,50,bisoprolol oral 1.0 df tablet,bisoprolol Oral Tablet
895371.0,25,sendoxan,Senexon S
1539837.0,33,unspecifie gnc medication,<NA>
73409.0,50,calcium citrate malate w/colecalciferol/docos,calcium citrate malate
237159.0,100,salbutamol,levalbuterol
197.0,100,n?acetyl?cysteine,acetylcysteine
214626.0,100,hydrochlorothiazide\valsartan,hydrochlorothiazide / valsartan
691499.0,40,unspecifie other important medication,<NA>
202851.0,100,monoket,Monoket
1674783.0,50,device,<NA>
1599538.0,50,edoxaban tosilate,edoxaban
828248.0,71,corvasan oral 6.25 mg tablet,cortisone acetate 25 MG Oral Tablet
105658.0,75,fer folic acid\iron,<NA>
1008949.0,100,caffeine\phenobarbital,caffeine / phenobarbital
203150.0,100,cetirizine hydrochloride,cetirizine hydrochloride
284771.0,50,timolol lumigan,Lumigan
216920.0,75,enpex,<NA>
388420.0,50,cutaneous,<NA>
219356.0,50,prezolon,<NA>
4230.0,50,azarga eyedrop,<NA>
261624.0,75,protonox,Protonix
312641.0,80,progesterone 200 mg capsule bionpharma,progesterone 200 MG Oral Capsule
236553.0,100,ropinirole hydrochloride,ropinirole hydrochloride
312743.0,78,quetiapine fumarate  100.0 mg film-coated tablet,quetiapine 100 MG Oral Tablet
215673.0,100,betoptic s,Betoptic S
979492.0,83,losartan potassium 50 mg tab,losartan potassium 50 MG Oral Tablet
284960.0,100,juven,<NA>
996180.0,50,stacyl,Staxyn
107603.0,67,chlorhexidine gluconate\lidocaine hydrochloride oral,chlorhexidine / lidocaine
,0,injection,<NA>
753320.0,38,vitlipid n 10.0 ml,tolnaftate 10 MG/ML [Mycocide NS]
1431415.0,29,blind no treatment receive oral,<NA>
7067.0,50,mugard mouthwash,Mouthwash
93763.0,50,vc,<NA>
9853.0,100,na,sodium
89905.0,50,centrum multivitamine,<NA>
362204.0,50,dermatop cream,prednicarbate Topical Cream [Dermatop]
1441549.0,50,derma,Derma Gran
3638.0,75,donepin,doxepin
717229.0,50,duodopa,Duodote
134908.0,100,beraprost sodium,<NA>
310429.0,100,furosemide tablet 20 mg,furosemide 20 MG Oral Tablet
1735230.0,57,melatonin rap dis tablet 10 mg,<NA>
216652.0,50,diovan hydrochlorothiazide,Diovan
316992.0,100,lozenge,Oral Lozenge
128793.0,100,vicodin,Vicodin
1539837.0,33,migraine headache medication,<NA>
46303.0,100,amisulprid,amisulpride
152633.0,75,cellucept,Cellcept
1312397.0,100,regorafenib,regorafenib
2191891.0,44,clenziderm m.d therapeutic moisturizer,{1 (47 ML) (benzoyl peroxide 50 MG/ML Topical Lotion) / 1 (118 ML) (salicylic acid 20 MG/ML Medicated Liquid Soap) / 1 (148 ML) (salicylic acid 20 MG/ML Topical Solution) } Pack
2373331.0,60,turmeric 500 mg,<NA>
828347.0,100,cyclobenzaprine 10 mg,cyclobenzaprine hydrochloride 10 MG
197806.0,88,ibuprofen oral 600.0 mg film-coated tablet,ibuprofen 600 MG Oral Tablet
1116350.0,40,naprelan 1000 mg,naproxen 750 MG [Naprelan]
328287.0,69,ciprofloxcin 500 mg bayer,ciprofloxacin 500 MG
384531.0,75,acetaminophen\diphenhydramine oral,acetaminophen / diphenhydramine Oral Powder
991147.0,75,methadone hydrochloride oral concentrate usp cii 10 mg/ml,methadone hydrochloride 10 MG/ML Oral Solution
10831.0,67,bactricin sulfamethoxazole;trimethoprim,sulfamethoxazole / trimethoprim
