prod_ai,trade_name,nda_num
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,77912
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,77912
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,77912
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76113
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76113
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76113
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76230
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76230
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76230
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,75926
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76262
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,75926
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76262
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,75926
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76262
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76007
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76007
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76007
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,75869
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,75869
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,75869
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76194
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76194
HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,76194
LITHIUM CARBONATE,LITHANE,18833
LITHIUM CARBONATE,LITHIUM CARBONATE,18558
LITHIUM CARBONATE,LITHIUM CARBONATE,78715
LITHIUM CARBONATE,LITHIUM CARBONATE,16834
LITHIUM CARBONATE,LITHIUM CARBONATE,91027
ACETOHYDROXAMIC ACID,LITHOSTAT,18749
LITHIUM CARBONATE,LITHOTABS,16980
PITAVASTATIN CALCIUM,LIVALO,22363
PITAVASTATIN CALCIUM,LIVALO,22363
PITAVASTATIN CALCIUM,LIVALO,22363
ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,LO LOESTRIN FE,22501
ETHINYL ESTRADIOL; LEVONORGESTREL,LO SIMPESSE,206852
ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,LO-TROL,88009
DROSPIRENONE; ETHINYL ESTRADIOL,LO-ZUMANDIMINE,209632
ETODOLAC,LODINE,18922
ETODOLAC,LODINE,18922
CARBIDOPA,LODOSYN,17830
ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,LOESTRIN 24 FE,21871
ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,LOGEN,88962
ULIPRISTAL ACETATE,LOGILIA,207952
PHENTERMINE HYDROCHLORIDE,LOMAIRA,203495
ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,LOMOTIL,12462
MINOXIDIL,LONITEN,18154
MINOXIDIL,LONITEN,18154
ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,LONOX,85311
TIPIRACIL HYDROCHLORIDE; TRIFLURIDINE,LONSURF,207981
TIPIRACIL HYDROCHLORIDE; TRIFLURIDINE,LONSURF,207981
LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,73528
LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,206548
LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,73254
LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,75232
LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,76497
LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,74091
LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,74194
LOPERAMIDE HYDROCHLORIDE; SIMETHICONE,LOPERAMIDE HYDROCHLORIDE AND SIMETHICONE,211059
LOPERAMIDE HYDROCHLORIDE; SIMETHICONE,LOPERAMIDE HYDROCHLORIDE AND SIMETHICONE,209837
LOPERAMIDE HYDROCHLORIDE; SIMETHICONE,LOPERAMIDE HYDROCHLORIDE AND SIMETHICONE,77500
GEMFIBROZIL,LOPID,18422
METOPROLOL TARTRATE,LOPRESSOR,17963
METOPROLOL TARTRATE,LOPRESSOR,17963
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,LOPRESSOR HCT,18303
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,LOPRESSOR HCT,18303
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,LOPRESSOR HCT,18303
ALLOPURINOL,LOPURIN,18297
ALLOPURINOL,LOPURIN,18297
ALLOPURINOL,LOPURIN,71586
ALLOPURINOL,LOPURIN,71587
LORATADINE,LORATADINE,76471
LORATADINE,LORATADINE,208314
LORATADINE,LORATADINE,210722
LORATADINE,LORATADINE,207569
LORATADINE,LORATADINE,75790
LORATADINE,LORATADINE,76154
LORATADINE,LORATADINE,78447
LORATADINE,LORATADINE,76301
LORATADINE,LORATADINE,21512
LORATADINE,LORATADINE,75209
LORATADINE,LORATADINE,76134
LORATADINE,LORATADINE,214684
LORAZEPAM,LORAZ,70200
LORAZEPAM,LORAZ,70201
LORAZEPAM,LORAZ,70202
LORAZEPAM,LORAZEPAM,70727
LORAZEPAM,LORAZEPAM,70728
LORAZEPAM,LORAZEPAM,70729
LORAZEPAM,LORAZEPAM,78826
LORAZEPAM,LORAZEPAM,78826
LORAZEPAM,LORAZEPAM,78826
LORAZEPAM,LORAZEPAM,72555
LORAZEPAM,LORAZEPAM,72555
LORAZEPAM,LORAZEPAM,72555
LORAZEPAM,LORAZEPAM,77396
LORAZEPAM,LORAZEPAM,77396
LORAZEPAM,LORAZEPAM,77396
LORAZEPAM,LORAZEPAM,203572
LORAZEPAM,LORAZEPAM,203572
LORAZEPAM,LORAZEPAM,203572
LORAZEPAM,LORAZEPAM,71434
LORAZEPAM,LORAZEPAM,71435
LORAZEPAM,LORAZEPAM,71436
LORAZEPAM,LORAZEPAM,78203
LORAZEPAM,LORAZEPAM,78203
LORAZEPAM,LORAZEPAM,78203
LORAZEPAM,LORAZEPAM,70472
LORAZEPAM,LORAZEPAM,70473
LORAZEPAM,LORAZEPAM,70474
LORAZEPAM,LORAZEPAM,71591
LORAZEPAM,LORAZEPAM,77657
LORAZEPAM,LORAZEPAM,71591
LORAZEPAM,LORAZEPAM,77657
LORAZEPAM,LORAZEPAM,71591
LORAZEPAM,LORAZEPAM,77657
LORAZEPAM,LORAZEPAM,77754
LORAZEPAM,LORAZEPAM,77754
LORAZEPAM,LORAZEPAM,77754
LORAZEPAM,LORAZEPAM,70675
LORAZEPAM,LORAZEPAM,70676
LORAZEPAM,LORAZEPAM,70677
LORAZEPAM,LORAZEPAM,71141
LORAZEPAM,LORAZEPAM,71193
LORAZEPAM,LORAZEPAM,71141
LORAZEPAM,LORAZEPAM,71194
LORAZEPAM,LORAZEPAM,71141
LORAZEPAM,LORAZEPAM,71195
LORAZEPAM,LORAZEPAM,76045
LORAZEPAM,LORAZEPAM,76045
LORAZEPAM,LORAZEPAM,76045
LORAZEPAM,LORAZEPAM,71245
LORAZEPAM,LORAZEPAM,71246
LORAZEPAM,LORAZEPAM,71247
LORAZEPAM,LORAZEPAM,70539
LORAZEPAM,LORAZEPAM,70540
LORAZEPAM,LORAZEPAM,71038
LORAZEPAM,LORAZEPAM,71039
LORAZEPAM,LORAZEPAM,71086
LORAZEPAM,LORAZEPAM,71117
LORAZEPAM,LORAZEPAM,72926
LORAZEPAM,LORAZEPAM,71087
LORAZEPAM,LORAZEPAM,71118
LORAZEPAM,LORAZEPAM,72927
LORAZEPAM,LORAZEPAM,71088
LORAZEPAM,LORAZEPAM,71110
LORAZEPAM,LORAZEPAM,72928
LORLATINIB,LORBRENA,210868
LORLATINIB,LORBRENA,210868
PROBUCOL,LORELCO,17535
PROBUCOL,LORELCO,17535
ACETAMINOPHEN; HYDROCODONE BITARTRATE,LORTAB,87722
ACETAMINOPHEN; HYDROCODONE BITARTRATE,LORTAB,40100
DROSPIRENONE; ETHINYL ESTRADIOL,LORYNA,79221
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90428
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90428
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90428
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90790
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90790
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90790
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90083
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90083
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90083
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,201170
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,201170
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,201170
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,203835
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,203835
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,203835
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,77459
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,77459
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,77459
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,204795
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,204795
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,204795
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,200290
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,200290
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,200290
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,78232
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,78232
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,78232
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,202230
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,202230
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,202230
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91541
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91541
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91541
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91590
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91590
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91590
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91497
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91497
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91497
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,77424
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,77424
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,77424
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90382
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90382
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90382
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,76958
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,76958
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,76958
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90467
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90467
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90467
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,203030
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,203030
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,203030
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90544
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90544
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,90544
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91129
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91129
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91129
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,78243
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,78243
LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,78243
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91617
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91617
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91617
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,90150
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,90150
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,90150
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91629
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91629
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91629
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,201845
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,201845
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,201845
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77732
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77732
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77732
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,201682
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,201682
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,201682
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,78245
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,78245
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,78245
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,202289
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,202289
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,202289
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91652
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91652
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,91652
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,204901
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,204901
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,204901
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77948
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77948
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77948
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77157
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77157
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,77157
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,90528
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,90528
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,90528
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,204832
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,204832
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,204832
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,200180
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,200180
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,200180
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,78385
HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,78385
ETHINYL ESTRADIOL; LEVONORGESTREL,LOSEASONIQUE,22262
BENAZEPRIL HYDROCHLORIDE,LOTENSIN,19851
BENAZEPRIL HYDROCHLORIDE,LOTENSIN,19851
BENAZEPRIL HYDROCHLORIDE,LOTENSIN,19851
BENAZEPRIL HYDROCHLORIDE,LOTENSIN,19851
BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,LOTENSIN HCT,20033
BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,LOTENSIN HCT,20033
BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,LOTENSIN HCT,20033
BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,LOTENSIN HCT,20033
ALOSETRON HYDROCHLORIDE,LOTRONEX,21107
ALOSETRON HYDROCHLORIDE,LOTRONEX,21107
TALBUTAL,LOTUSATE,9410
LOVASTATIN,LOVASTATIN,75828
LOVASTATIN,LOVASTATIN,75828
LOVASTATIN,LOVASTATIN,75828
LOVASTATIN,LOVASTATIN,75300
LOVASTATIN,LOVASTATIN,75300
LOVASTATIN,LOVASTATIN,75300
LOVASTATIN,LOVASTATIN,75991
LOVASTATIN,LOVASTATIN,75991
LOVASTATIN,LOVASTATIN,75991
LOVASTATIN,LOVASTATIN,77748
LOVASTATIN,LOVASTATIN,77748
LOVASTATIN,LOVASTATIN,77748
LOVASTATIN,LOVASTATIN,78296
LOVASTATIN,LOVASTATIN,78296
LOVASTATIN,LOVASTATIN,78296
LOVASTATIN,LOVASTATIN,75451
LOVASTATIN,LOVASTATIN,75935
LOVASTATIN,LOVASTATIN,75451
LOVASTATIN,LOVASTATIN,75935
LOVASTATIN,LOVASTATIN,75451
LOVASTATIN,LOVASTATIN,75935
LOVASTATIN,LOVASTATIN,75636
LOVASTATIN,LOVASTATIN,75636
LOVASTATIN,LOVASTATIN,75636
LOVASTATIN,LOVASTATIN,77520
LOVASTATIN,LOVASTATIN,77520
LOVASTATIN,LOVASTATIN,77520
LOVASTATIN,LOVASTATIN,75551
LOVASTATIN,LOVASTATIN,75551
LOVASTATIN,LOVASTATIN,75551
ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,LOW-QUEL,85211
LOXAPINE SUCCINATE,LOXITANE,17525
LOXAPINE SUCCINATE,LOXITANE,17525
LOXAPINE SUCCINATE,LOXITANE,17525
INDAPAMIDE,LOZOL,18538
INDAPAMIDE,LOZOL,18538
LOFEXIDINE HYDROCHLORIDE,LUCEMYRA,209229
MAPROTILINE HYDROCHLORIDE,LUDIOMIL,17543
MAPROTILINE HYDROCHLORIDE,LUDIOMIL,17543
MAPROTILINE HYDROCHLORIDE,LUDIOMIL,17543
DYPHYLLINE,LUFYLLIN,84566
DYPHYLLINE,LUFYLLIN,84566
ESZOPICLONE,LUNESTA,21476
ESZOPICLONE,LUNESTA,21476
ESZOPICLONE,LUNESTA,21476
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208049
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208049
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208049
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208049
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208049
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208002
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208002
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208002
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208002
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208002
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208058
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208058
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208058
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208058
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208028
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208028
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208028
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208028
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208028
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208031
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208031
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208031
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208031
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208031
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,212091
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,212091
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,212091
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,212091
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,212091
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208066
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208066
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208066
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208066
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208066
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208060
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208060
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208060
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208060
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208060
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208055
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208055
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208055
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208055
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208016
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208016
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208016
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208016
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208016
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208052
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208052
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208052
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208052
LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,208052
FLUVOXAMINE MALEATE,LUVOX,21519
FLUVOXAMINE MALEATE,LUVOX,21519
FLUVOXAMINE MALEATE,LUVOX,21519
FLUVOXAMINE MALEATE,LUVOX,20243
FLUVOXAMINE MALEATE,LUVOX,20243
FLUVOXAMINE MALEATE,LUVOX,20243
FLUVOXAMINE MALEATE,LUVOX,20243
ETHINYL ESTRADIOL; LEVONORGESTREL,LYBREL,21864
